return_id,investment_id,return_date,previous_nav,current_nav,return_percentage,return_amount,ytd_return
RET-585782,INV-019655,2024-08-07,1374.316835999834,1400.77,1.93,100696.55,4.57
RET-099781,INV-019655,2024-09-06,1400.7726005361972,1423.01,1.59,84632.13,6.23
RET-947827,INV-019655,2024-10-06,1423.0077969816273,1450.49,1.93,104617.82,8.29
RET-749592,INV-019655,2024-11-05,1450.4937885150464,1465.78,1.05,58191.07,9.43
RET-714669,INV-664193,2024-05-14,1286.11,1316.77,2.38,214722.38,2.38
RET-160474,INV-664193,2024-06-13,1316.771090501811,1328.9,0.92,84959.15,3.33
RET-813009,INV-664193,2024-07-13,1328.9027557477793,1340.56,0.88,81611.49,4.23
RET-193104,INV-664193,2024-08-12,1340.5563952684145,1339.36,-0.09,-8398.62,4.14
RET-878652,INV-664193,2024-09-11,1339.3571211377289,1344.26,0.37,34337.31,4.52
RET-194364,INV-918753,2025-03-10,1249.63,1264.68,1.2,26049.17,1.2
RET-085728,INV-918753,2025-04-09,1264.6781631157764,1280.49,1.25,27375.45,2.47
RET-404675,INV-918753,2025-05-09,1280.4924931495716,1296.1,1.22,27018.66,3.72
RET-357863,INV-918753,2025-06-08,1296.1007120632794,1318.84,1.75,39355.38,5.54
RET-502247,INV-918753,2025-07-08,1318.8356446745777,1337.36,1.4,32071.65,7.02
RET-316623,INV-261361,2024-05-04,1176.63,1185.51,0.75,57212.46,0.75
RET-901649,INV-261361,2024-06-03,1185.50719429957,1196.72,0.95,72290.99,1.71
RET-973233,INV-261361,2024-07-03,1196.724001050439,1219.7,1.92,148046.5,3.66
RET-069217,INV-261361,2024-08-02,1219.6951763814977,1233.25,1.11,87335.55,4.81
RET-399643,INV-261361,2024-09-01,1233.2463261872783,1242.23,0.73,57890.4,5.58
RET-767115,INV-221579,2023-04-27,1298.63,1311.04,0.96,23087.01,0.96
RET-371513,INV-221579,2023-05-27,1311.0435298551856,1317.29,0.48,11608.71,1.44
RET-663426,INV-221579,2023-06-26,1317.2853562221492,1332.42,1.15,28140.28,2.6
RET-599191,INV-221579,2023-07-26,1332.41594896411,1338.11,0.43,10595.15,3.04
RET-966260,INV-221579,2023-08-25,1338.1127980152098,1343.3,0.39,9655.7,3.44
RET-632782,INV-090957,2024-11-05,1271.57,1273.17,0.13,2420.27,0.13
RET-610988,INV-090957,2024-12-05,1273.1699928369876,1293.94,1.63,31414.44,1.76
RET-650569,INV-090957,2025-01-04,1293.9374599195266,1287.15,-0.52,-10262.45,1.23
RET-475515,INV-090957,2025-02-03,1287.1531594719822,1304.22,1.33,25818.13,2.57
RET-472408,INV-090957,2025-03-05,1304.2210157651705,1326.9,1.74,34313.34,4.35
RET-184488,INV-275505,2024-05-26,1267.44,1295.17,2.19,127392.58,2.19
RET-207790,INV-275505,2024-06-25,1295.1671061503232,1289.9,-0.41,-24216.57,1.77
RET-365606,INV-275505,2024-07-25,1289.8963482611805,1344.5,4.23,250890.15,6.08
RET-389916,INV-275505,2024-08-24,1344.5028082710596,1381.75,2.77,171148.01,9.02
RET-690093,INV-275505,2024-09-23,1381.753322754631,1383.69,0.14,8887.88,9.17
RET-989065,INV-636843,2023-11-07,1498.21,1500.52,0.15,5732.94,0.15
RET-356430,INV-636843,2023-12-07,1500.5153113053843,1507.4,0.46,17123.14,0.61
RET-564877,INV-636843,2024-01-06,1507.4008098283934,1534.31,1.79,66930.21,2.41
RET-082198,INV-636843,2024-02-05,1534.3145629118455,1531.94,-0.15,-5898.95,2.25
RET-255400,INV-636843,2024-03-06,1531.942495024231,1522.62,-0.61,-23186.76,1.63
RET-922813,INV-218801,2025-01-28,1304.11,1324.47,1.56,9382.8,1.56
RET-606523,INV-218801,2025-02-27,1324.4665513196853,1335.51,0.83,5091.71,2.41
RET-504901,INV-218801,2025-03-29,1335.513326884199,1342.69,0.54,3307.12,2.96
RET-580068,INV-218801,2025-04-28,1342.6883327219757,1346.9,0.31,1939.71,3.28
RET-185267,INV-218801,2025-05-28,1346.8966571360777,1366.64,1.47,9101.37,4.8
RET-683387,INV-599897,2024-08-14,1122.19,1127.72,0.49,5828.37,0.49
RET-509207,INV-599897,2024-09-13,1127.7187847529035,1130.66,0.26,3095.49,0.75
RET-282686,INV-599897,2024-10-13,1130.6551651593763,1142.51,1.05,12498.16,1.81
RET-186137,INV-599897,2024-11-12,1142.5109042863644,1161.22,1.64,19722.27,3.48
RET-374585,INV-599897,2024-12-12,1161.2194309799825,1171.39,0.88,10721.58,4.38
RET-904967,INV-928276,2023-01-12,1306.98,1318.32,0.87,24610.44,0.87
RET-985410,INV-928276,2023-02-11,1318.315226887695,1326.82,0.65,18469.65,1.52
RET-304792,INV-928276,2023-03-13,1326.8220893304083,1341.54,1.11,31944.96,2.64
RET-214415,INV-928276,2023-04-12,1341.535489780428,1342.31,0.06,1671.65,2.7
RET-309152,INV-928276,2023-05-12,1342.3054289248328,1360.39,1.35,39261.48,4.09
RET-333291,INV-582588,2025-06-21,1420.13,1430.89,0.76,37847.04,0.76
RET-790073,INV-076121,2025-05-28,1094.75,1100.19,0.5,19229.11,0.5
RET-470896,INV-076121,2025-06-27,1100.1873478146156,1105.39,0.47,18400.36,0.97
RET-435633,INV-262935,2025-06-21,1401.43,1412.51,0.79,68782.5,0.79
RET-439472,INV-826943,2024-10-28,1144.64,1155.45,0.94,4400.02,0.94
RET-070261,INV-826943,2024-11-27,1155.4488893726088,1166.2,0.93,4375.13,1.88
RET-058759,INV-826943,2024-12-27,1166.19665001702,1175.22,0.77,3674.27,2.67
RET-774186,INV-826943,2025-01-26,1175.2226925880348,1185.55,0.88,4204.84,3.57
RET-153606,INV-826943,2025-02-25,1185.5521082786672,1193.31,0.65,3156.61,4.25
RET-309008,INV-169356,2023-11-19,1039.43,1044.62,0.5,36237.51,0.5
RET-726438,INV-169356,2023-12-19,1044.6245550842714,1049.72,0.49,35528.32,0.99
RET-369017,INV-169356,2024-01-18,1049.7174485381572,1052.47,0.26,19205.75,1.25
RET-282281,INV-169356,2024-02-17,1052.4705438744388,1055.45,0.28,20811.43,1.54
RET-681427,INV-169356,2024-03-18,1055.453809234617,1059.78,0.41,30157.37,1.96
RET-623836,INV-407354,2024-11-22,1274.58,1282.52,0.62,49776.19,0.62
RET-358936,INV-407354,2024-12-22,1282.5201939837402,1285.17,0.21,16607.41,0.83
RET-631456,INV-407354,2025-01-21,1285.1693731964167,1289.99,0.38,30218.76,1.21
RET-265568,INV-407354,2025-02-20,1289.9898064457586,1308.34,1.42,115018.51,2.65
RET-029444,INV-407354,2025-03-22,1308.337318131209,1313.17,0.37,30276.59,3.03
RET-701178,INV-043476,2024-03-28,1302.16,1309.01,0.53,24109.75,0.53
RET-388753,INV-043476,2024-04-27,1309.0051032689973,1310.08,0.08,3784.31,0.61
RET-987537,INV-043476,2024-05-27,1310.0795243505008,1315.24,0.39,18164.62,1.0
RET-056033,INV-043476,2024-06-26,1315.2367209399763,1316.34,0.08,3884.15,1.09
RET-326349,INV-043476,2024-07-26,1316.3394865447785,1325.0,0.66,30507.28,1.75
RET-532304,INV-863129,2024-12-13,1397.53,1405.88,0.6,5850.1,0.6
RET-840378,INV-863129,2025-01-12,1405.8801434703942,1412.15,0.45,4395.56,1.05
RET-306234,INV-863129,2025-02-11,1412.1541480982603,1417.6,0.39,3812.27,1.44
RET-885892,INV-863129,2025-03-13,1417.595584539369,1430.95,0.94,9353.43,2.39
RET-410467,INV-863129,2025-04-12,1430.9462026559538,1437.7,0.47,4730.11,2.87
RET-772896,INV-201158,2024-10-25,1145.33,1165.34,1.75,25417.04,1.75
RET-936706,INV-201158,2024-11-24,1165.340309646238,1184.18,1.62,23925.44,3.39
RET-450346,INV-201158,2024-12-24,1184.1763138777485,1194.47,0.87,13072.42,4.29
RET-318011,INV-201158,2025-01-23,1194.4679588880979,1194.95,0.04,616.75,4.33
RET-765260,INV-201158,2025-02-22,1194.953516818611,1210.45,1.3,19679.2,5.69
RET-068305,INV-281363,2024-01-01,1308.38,1335.75,2.09,209454.84,2.09
RET-539158,INV-281363,2024-01-31,1335.749308549834,1358.3,1.69,172572.95,3.82
RET-661337,INV-281363,2024-03-01,1358.2992886853522,1352.6,-0.42,-43644.18,3.38
RET-137823,INV-281363,2024-03-31,1352.5963357511894,1382.1,2.18,225770.43,5.63
RET-885271,INV-281363,2024-04-30,1382.0975903921376,1408.0,1.87,198207.01,7.61
RET-682541,INV-296033,2025-04-14,1477.93,1481.8,0.26,14639.2,0.26
RET-631046,INV-296033,2025-05-14,1481.798524445723,1485.3,0.24,13232.92,0.5
RET-469934,INV-296033,2025-06-13,1485.295428114454,1490.23,0.33,18685.86,0.83
RET-699461,INV-556556,2025-06-25,1474.31,1486.26,0.81,36558.21,0.81
RET-683544,INV-779093,2025-04-10,1400.65,1433.16,2.32,29314.13,2.32
RET-260985,INV-779093,2025-05-10,1433.1612420563047,1441.01,0.55,7081.12,2.88
RET-766844,INV-779093,2025-06-09,1441.0146533982456,1440.57,-0.03,-397.66,2.85
RET-437595,INV-779093,2025-07-09,1440.5736286351146,1434.78,-0.4,-5222.61,2.44
RET-986566,INV-277447,2024-07-24,1021.04,1027.07,0.59,4756.52,0.59
RET-073526,INV-277447,2024-08-23,1027.0685699580506,1034.91,0.76,6183.01,1.36
RET-145662,INV-277447,2024-09-22,1034.9051165406638,1046.03,1.07,8774.51,2.45
RET-335016,INV-277447,2024-10-22,1046.0262146380373,1063.21,1.64,13556.24,4.13
RET-518229,INV-277447,2024-11-21,1063.2078299626166,1077.53,1.35,11303.31,5.53
RET-421706,INV-811804,2024-06-23,1233.62,1227.59,-0.49,-20979.68,-0.49
RET-774527,INV-811804,2024-07-23,1227.5916122883923,1241.01,1.09,46686.31,0.6
RET-827461,INV-811804,2024-08-22,1241.006648943053,1288.96,3.86,166881.79,4.49
RET-781801,INV-811804,2024-09-21,1288.9591456221526,1308.04,1.48,66401.94,6.03
RET-404909,INV-811804,2024-10-21,1308.0393522153572,1318.53,0.8,36515.91,6.88
RET-160708,INV-737533,2023-09-30,1249.35,1272.94,1.89,42461.57,1.89
RET-450314,INV-737533,2023-10-30,1272.938578283188,1296.03,1.81,41571.54,3.74
RET-687086,INV-737533,2023-11-29,1296.0327212480447,1305.78,0.75,17544.9,4.52
RET-281023,INV-737533,2023-12-29,1305.779400207665,1324.12,1.4,33019.83,5.98
RET-122508,INV-737533,2024-01-28,1324.1228324221295,1366.94,3.23,77069.82,9.41
RET-617400,INV-136156,2023-10-16,1174.19,1180.75,0.56,6817.91,0.56
RET-911576,INV-136156,2023-11-15,1180.7478559717458,1184.85,0.35,4269.24,0.91
RET-940988,INV-136156,2023-12-15,1184.8542593189259,1191.09,0.53,6479.78,1.44
RET-380451,INV-136156,2024-01-14,1191.0868831895934,1194.2,0.26,3232.27,1.7
RET-513651,INV-136156,2024-02-13,1194.1958638660842,1203.38,0.77,9551.53,2.49
RET-267496,INV-860578,2025-05-19,1442.94,1452.64,0.67,36328.06,0.67
RET-831549,INV-860578,2025-06-18,1452.6425998597638,1460.72,0.56,30250.53,1.23
RET-148999,INV-506835,2024-08-08,1109.95,1120.99,0.99,5268.34,0.99
RET-322039,INV-506835,2024-09-07,1120.9905045192163,1141.59,1.84,9828.31,2.85
RET-457504,INV-506835,2024-10-07,1141.5870178225894,1147.94,0.56,3029.54,3.42
RET-915168,INV-506835,2024-11-06,1147.935814647055,1161.42,1.17,6433.83,4.64
RET-073088,INV-506835,2024-12-06,1161.4187474881971,1180.31,1.63,9016.74,6.34
RET-900389,INV-534473,2024-02-15,1306.22,1323.97,1.36,71023.21,1.36
RET-619502,INV-534473,2024-03-16,1323.970276687179,1343.57,1.48,78429.07,2.86
RET-865001,INV-534473,2024-04-15,1343.5714426282138,1361.26,1.32,70764.09,4.21
RET-732819,INV-534473,2024-05-15,1361.2569590536766,1403.05,3.07,167210.9,7.41
RET-177517,INV-534473,2024-06-14,1403.0466735950995,1443.73,2.9,162792.64,10.53
RET-141932,INV-593357,2024-12-12,1066.98,1082.51,1.46,61456.7,1.46
RET-931539,INV-593357,2025-01-11,1082.5055387242649,1092.93,0.96,41258.14,2.43
RET-716397,INV-593357,2025-02-10,1092.9284025367174,1099.12,0.57,24494.86,3.01
RET-766050,INV-593357,2025-03-12,1099.1164330885506,1121.25,2.01,87630.32,5.09
RET-190366,INV-593357,2025-04-11,1121.2541017536328,1160.68,3.52,156071.57,8.78
RET-920392,INV-409124,2025-04-14,1127.08,1141.92,1.32,42468.96,1.32
RET-650200,INV-409124,2025-05-14,1141.9211362599256,1153.19,0.99,32257.83,2.32
RET-884185,INV-409124,2025-06-13,1153.1939068956103,1167.42,1.23,40708.99,3.58
RET-268027,INV-848410,2024-04-14,1366.58,1378.64,0.88,10700.33,0.88
RET-363094,INV-848410,2024-05-14,1378.6431919328807,1392.38,1.0,12186.69,1.89
RET-200108,INV-848410,2024-06-13,1392.3820592915617,1398.68,0.45,5582.64,2.35
RET-248813,INV-848410,2024-07-13,1398.6757382016394,1411.92,0.95,11751.63,3.32
RET-125694,INV-848410,2024-08-12,1411.9241316964863,1420.46,0.6,7574.56,3.94
RET-120459,INV-187884,2025-04-01,1078.0,1090.39,1.15,34515.16,1.15
RET-224203,INV-187884,2025-05-01,1090.3853604275328,1102.27,1.09,33117.75,2.25
RET-173972,INV-187884,2025-05-31,1102.269276273693,1113.47,1.02,31227.21,3.29
RET-219315,INV-187884,2025-06-30,1113.4747920160023,1121.67,0.74,22833.55,4.05
RET-016901,INV-390773,2024-08-08,1180.47,1187.94,0.63,6264.04,0.63
RET-521368,INV-390773,2024-09-07,1187.9449954202466,1195.53,0.64,6352.71,1.28
RET-963068,INV-390773,2024-10-07,1195.5258060172298,1200.42,0.41,4102.45,1.69
RET-940400,INV-390773,2024-11-06,1200.4213336838322,1206.25,0.49,4885.92,2.18
RET-929354,INV-390773,2024-12-06,1206.2517924623053,1212.05,0.48,4858.02,2.68
RET-614756,INV-486160,2024-06-10,1181.92,1187.07,0.44,14968.38,0.44
RET-694452,INV-486160,2024-07-10,1187.0671748286402,1190.95,0.33,11279.04,0.76
RET-794917,INV-486160,2024-08-09,1190.9456987215037,1194.4,0.29,10059.43,1.06
RET-084755,INV-486160,2024-09-08,1194.4048353711619,1200.03,0.47,16355.23,1.53
RET-141770,INV-486160,2024-10-08,1200.0289082061925,1205.12,0.42,14804.49,1.96
RET-367795,INV-506928,2025-06-03,1195.42,1199.79,0.37,4303.9,0.37
RET-980421,INV-506928,2025-07-03,1199.7900222281332,1210.06,0.86,10117.64,1.22
RET-588033,INV-915121,2025-03-26,1310.6,1320.52,0.76,38316.71,0.76
RET-875799,INV-915121,2025-04-25,1320.5211078911511,1330.56,0.76,38775.13,1.52
RET-481132,INV-915121,2025-05-25,1330.5609095700645,1334.97,0.33,17017.22,1.86
RET-553731,INV-915121,2025-06-24,1334.9670734050264,1340.12,0.39,19893.23,2.25
RET-457383,INV-983915,2025-07-09,1274.31,1279.57,0.41,17597.17,0.41
RET-927002,INV-933912,2025-05-16,1416.84,1426.01,0.65,714.66,0.65
RET-434702,INV-933912,2025-06-15,1426.0142633728676,1427.48,0.1,113.81,0.75
RET-050475,INV-563557,2025-05-05,1490.62,1497.33,0.45,12783.99,0.45
RET-785224,INV-563557,2025-06-04,1497.329031389423,1513.01,1.05,29881.93,1.5
RET-660422,INV-563557,2025-07-04,1513.0110482126381,1523.65,0.7,20275.36,2.22
RET-732751,INV-051229,2025-03-01,1372.79,1381.44,0.63,38462.58,0.63
RET-022153,INV-051229,2025-03-31,1381.435150119028,1390.18,0.63,38911.1,1.27
RET-406392,INV-051229,2025-04-30,1390.1811133986698,1408.67,1.33,82269.46,2.61
RET-286746,INV-051229,2025-05-30,1408.6726396754525,1429.99,1.51,94839.72,4.17
RET-428692,INV-051229,2025-06-29,1429.989554633021,1439.48,0.66,42218.0,4.86
RET-704158,INV-511752,2025-04-15,1270.0,1281.13,0.88,57602.75,0.88
RET-114054,INV-511752,2025-05-15,1281.1273533501253,1314.11,2.57,170743.52,3.47
RET-207189,INV-511752,2025-06-14,1314.110560505169,1335.91,1.66,112852.45,5.19
RET-568627,INV-591226,2023-11-02,1009.99,1015.33,0.53,14962.69,0.53
RET-154914,INV-591226,2023-12-02,1015.3260970167306,1019.05,0.37,10428.0,0.9
RET-053586,INV-591226,2024-01-01,1019.0450022504679,1024.93,0.58,16503.95,1.48
RET-437736,INV-591226,2024-01-31,1024.930752440893,1027.96,0.3,8496.18,1.78
RET-565665,INV-591226,2024-03-01,1027.960718906571,1030.76,0.27,7863.11,2.06
RET-126245,INV-814106,2023-12-20,1166.55,1182.58,1.37,47453.41,1.37
RET-463319,INV-814106,2024-01-19,1182.5751677189078,1181.84,-0.06,-2164.04,1.31
RET-120346,INV-814106,2024-02-18,1181.8443630588308,1180.51,-0.11,-3952.27,1.2
RET-147773,INV-814106,2024-03-19,1180.5096674281847,1197.52,1.44,50367.99,2.65
RET-913128,INV-814106,2024-04-18,1197.5190972474895,1225.21,2.31,82007.04,5.03
RET-344406,INV-132441,2023-09-02,1265.37,1276.2,0.86,24066.97,0.86
RET-188847,INV-132441,2023-10-02,1276.2040230500418,1269.56,-0.52,-14749.24,0.33
RET-701028,INV-132441,2023-11-01,1269.5644850492172,1280.55,0.87,24395.36,1.2
RET-777878,INV-132441,2023-12-01,1280.5463345533778,1287.6,0.55,15680.09,1.76
RET-070663,INV-132441,2023-12-31,1287.604905719967,1292.57,0.39,11028.13,2.15
RET-945475,INV-399158,2025-01-21,1128.79,1120.51,-0.73,-6647.65,-0.73
RET-915648,INV-399158,2025-02-20,1120.506865326832,1140.97,1.83,16423.12,1.08
RET-773932,INV-399158,2025-03-22,1140.970459225361,1121.88,-1.67,-15321.3,-0.61
RET-416962,INV-399158,2025-04-21,1121.8797530654672,1152.85,2.76,24851.45,2.13
RET-881766,INV-399158,2025-05-21,1152.845249847357,1153.78,0.08,748.17,2.21
RET-051143,INV-216726,2025-06-02,1277.41,1283.53,0.48,1534.05,0.48
RET-789618,INV-216726,2025-07-02,1283.5345044395942,1285.15,0.13,405.42,0.61
RET-186651,INV-971344,2025-02-03,1460.2,1472.25,0.83,9745.0,0.83
RET-482082,INV-971344,2025-03-05,1472.2482806163318,1481.24,0.61,7269.27,1.44
RET-085925,INV-971344,2025-04-04,1481.235682989134,1494.47,0.89,10703.38,2.35
RET-313373,INV-971344,2025-05-04,1494.4688569194197,1507.16,0.85,10264.34,3.22
RET-943187,INV-971344,2025-06-03,1507.1592314131058,1520.34,0.87,10661.4,4.12
RET-572999,INV-655328,2025-06-30,1061.53,1072.45,1.03,86855.74,1.03
RET-352498,INV-404102,2024-10-07,1156.71,1157.03,0.03,225.56,0.03
RET-949626,INV-404102,2024-11-06,1157.033082335463,1149.45,-0.66,-5292.74,-0.63
RET-556581,INV-404102,2024-12-06,1149.451874911499,1166.33,1.47,11785.97,0.83
RET-491419,INV-404102,2025-01-05,1166.3338681613695,1161.34,-0.43,-3489.28,0.4
RET-239076,INV-404102,2025-02-04,1161.3359002594414,1198.48,3.2,25932.93,3.61
RET-170784,INV-717399,2025-07-02,1022.55,1028.42,0.57,23536.52,0.57
RET-205858,INV-585584,2025-06-21,1484.89,1532.3,3.19,46796.53,3.19
RET-275965,INV-050249,2025-04-05,1306.68,1308.69,0.15,3821.31,0.15
RET-883275,INV-050249,2025-05-05,1308.693569189399,1316.07,0.56,13999.53,0.72
RET-688841,INV-050249,2025-06-04,1316.070361889685,1325.94,0.75,18731.42,1.47
RET-304448,INV-050249,2025-07-04,1325.9405394861064,1332.16,0.47,11796.19,1.95
RET-666721,INV-327334,2025-05-19,1495.05,1528.03,2.21,81073.36,2.21
RET-642735,INV-327334,2025-06-18,1528.0270597455092,1542.13,0.92,34683.49,3.15
RET-457173,INV-006993,2025-05-07,1412.18,1418.91,0.48,26252.66,0.48
RET-101367,INV-006993,2025-06-06,1418.9070218730699,1423.84,0.35,19257.86,0.83
RET-254634,INV-006993,2025-07-06,1423.8416856669442,1435.42,0.81,45169.16,1.65
RET-213118,INV-905938,2025-03-26,1357.14,1370.47,0.98,79739.1,0.98
RET-835646,INV-905938,2025-04-25,1370.467949225802,1384.65,1.03,84858.18,2.03
RET-455817,INV-905938,2025-05-25,1384.6515242987546,1396.15,0.83,68815.58,2.87
RET-687675,INV-905938,2025-06-24,1396.1536680899844,1403.88,0.55,46208.83,3.44
RET-642857,INV-462114,2025-05-24,1278.87,1288.24,0.73,13452.79,0.73
RET-359418,INV-462114,2025-06-23,1288.2433923635692,1292.24,0.31,5737.71,1.05
RET-193944,INV-765294,2024-08-04,1235.97,1231.05,-0.4,-6065.89,-0.4
RET-918133,INV-765294,2024-09-03,1231.0542392142447,1269.42,3.12,47346.71,2.71
RET-619544,INV-765294,2024-10-03,1269.423746065135,1238.75,-2.42,-37845.54,0.23
RET-572872,INV-765294,2024-11-02,1238.7539361179302,1246.24,0.6,9231.96,0.83
RET-085525,INV-765294,2024-12-02,1246.2354614179314,1294.21,3.85,59204.05,4.71
RET-130106,INV-968549,2025-03-04,1462.98,1482.11,1.31,92512.93,1.31
RET-181353,INV-968549,2025-04-03,1482.1128049134795,1494.69,0.85,60838.3,2.17
RET-972784,INV-968549,2025-05-03,1494.694908549233,1506.3,0.78,56106.55,2.96
RET-752175,INV-968549,2025-06-02,1506.2984288078726,1529.1,1.51,110250.52,4.52
RET-003009,INV-968549,2025-07-02,1529.099584297942,1548.35,1.26,93070.28,5.84
RET-037550,INV-987287,2024-07-19,1186.39,1193.03,0.56,14150.24,0.56
RET-367720,INV-987287,2024-08-18,1193.0319314565863,1197.92,0.41,10405.07,0.97
RET-182699,INV-987287,2024-09-17,1197.9159277740216,1203.69,0.48,12302.33,1.46
RET-154647,INV-987287,2024-10-17,1203.6904732207033,1213.39,0.81,20670.91,2.28
RET-752110,INV-987287,2024-11-16,1213.393117824663,1215.5,0.17,4490.3,2.45
RET-358954,INV-181650,2023-03-05,1441.08,1462.48,1.48,23868.07,1.48
RET-800944,INV-181650,2023-04-04,1462.4754221695841,1478.13,1.07,17459.28,2.57
RET-754793,INV-181650,2023-05-04,1478.1259864646306,1489.89,0.8,13122.64,3.39
RET-063822,INV-181650,2023-06-03,1489.889169634881,1504.15,0.96,15912.03,4.38
RET-736013,INV-181650,2023-07-03,1504.152773915893,1520.8,1.11,18566.78,5.53
RET-527868,INV-756833,2024-08-12,1114.5,1133.44,1.7,35773.28,1.7
RET-269483,INV-756833,2024-09-11,1133.4391719912621,1137.61,0.37,7883.77,2.07
RET-224177,INV-756833,2024-10-11,1137.613017114958,1148.86,0.99,21238.65,3.08
RET-388802,INV-756833,2024-11-10,1148.8572313216978,1158.56,0.84,18331.11,3.95
RET-270912,INV-756833,2024-12-10,1158.5621278680742,1168.36,0.85,18503.19,4.83
RET-521032,INV-162684,2025-04-25,1073.1,1078.78,0.53,4142.47,0.53
RET-884784,INV-162684,2025-05-25,1078.779516647101,1088.72,0.92,7247.63,1.46
RET-870738,INV-162684,2025-06-24,1088.7163580634792,1095.23,0.6,4750.1,2.06
RET-392773,INV-548852,2024-06-06,1063.38,1069.49,0.57,32314.95,0.57
RET-748305,INV-548852,2024-07-06,1069.4887866969852,1082.88,1.25,70822.77,1.83
RET-881409,INV-548852,2024-08-05,1082.8770534656003,1097.84,1.38,79139.56,3.24
RET-071107,INV-548852,2024-09-04,1097.837517558502,1100.0,0.2,11439.73,3.44
RET-406769,INV-548852,2024-10-04,1100.0000735900696,1105.72,0.52,30235.21,3.98
RET-235010,INV-178529,2024-01-23,1443.21,1446.66,0.24,9228.55,0.24
RET-163729,INV-178529,2024-02-22,1446.659537844306,1446.79,0.01,358.34,0.25
RET-629121,INV-178529,2024-03-23,1446.7934808710406,1445.49,-0.09,-3492.29,0.16
RET-351052,INV-178529,2024-04-22,1445.4881001444746,1445.69,0.01,536.97,0.17
RET-841693,INV-178529,2024-05-22,1445.6888137371432,1458.83,0.91,35157.25,1.08
RET-433126,INV-818817,2025-04-05,1358.39,1365.83,0.55,43762.37,0.55
RET-817767,INV-818817,2025-05-05,1365.8303964359336,1379.07,0.97,77891.58,1.52
RET-682741,INV-818817,2025-06-04,1379.073376037547,1385.81,0.49,39621.89,2.02
RET-701029,INV-818817,2025-07-04,1385.809815243472,1394.15,0.6,49063.35,2.63
RET-324614,INV-175702,2024-03-06,1008.92,1014.17,0.52,24091.45,0.52
RET-128802,INV-175702,2024-04-05,1014.1656216652301,1020.94,0.67,31126.61,1.19
RET-462142,INV-175702,2024-05-05,1020.9430643179996,1026.08,0.5,23593.07,1.7
RET-357577,INV-175702,2024-06-04,1026.0801704576718,1031.87,0.56,26608.11,2.28
RET-433131,INV-175702,2024-07-04,1031.873762902223,1036.87,0.48,22968.61,2.77
RET-296377,INV-813812,2024-06-09,1197.54,1210.87,1.11,40150.72,1.11
RET-907912,INV-813812,2024-07-09,1210.867582510801,1221.66,0.89,32518.68,2.01
RET-309757,INV-813812,2024-08-08,1221.6617971526423,1239.77,1.48,54542.24,3.53
RET-441702,INV-813812,2024-09-07,1239.7664851239379,1253.05,1.07,40026.94,4.64
RET-840721,INV-813812,2024-10-07,1253.0529826975521,1262.44,0.75,28264.37,5.42
RET-494997,INV-943830,2025-01-02,1006.15,1016.25,1.0,14479.18,1.0
RET-021188,INV-943830,2025-02-01,1016.2517702526231,1022.62,0.63,9125.75,1.64
RET-817871,INV-943830,2025-03-03,1022.6185787722416,1036.51,1.36,19908.16,3.02
